latitude,longitude,depth,status
0.6447260818926052,0.1771064687297641,0.0174478717904532,0
0.544500098741497,0.3144573963309696,0.0332032692449718,1
0.5056949157106695,0.2551786479719468,0.0592058294970581,1
0.6471800324500457,0.1774176029166608,0.0119242510031756,0
0.6520957882264232,0.1744058053750097,0.0328955466384382,1
0.3623020681854904,0.8449454445649165,0.1456481868984023,1
0.7556733721118113,0.1654523636428869,0.0050004923561704,1
0.7494347049424583,0.1568068150239754,0.0048466310529036,1
0.6694608270354729,0.163248037501198,0.0147399127062243,0
0.7447680472522957,0.1597380509424727,0.0052466704413973,1
0.7179047503635482,0.5202708089738879,0.0207405036803623,1
0.2207222491517207,0.3019615621491928,0.1097877329460131,1
0.6473954684386277,0.1770509090535326,0.0163246842766056,0
0.8396193515376744,0.0805306949154285,0.1498301371211934,0
0.2319316529326223,0.3081028509614464,0.1474006671426109,1
0.6844773837461557,0.1588208589391769,0.0087085498676134,0
0.7210442810721509,0.1575295538122689,0.0048312449225769,1
0.8498720848817795,0.0785841616586563,0.0255102040816326,0
0.8306168201648085,0.0811107379352857,0.0767460180694714,0
0.6846490637510974,0.1588041853844994,0.0078315403362792,1
0.6605067682582,0.2283774009627937,0.0164939317101991,1
0.6844560677101106,0.1588153060235579,0.00873932209892,0
0.6506236420800344,0.1775504830497151,0.0081392629428128,1
0.6844785137528882,0.1588217702955747,0.0090316586631671,0
0.6551792158130015,0.1938154857596383,0.0130474385170232,1
0.7448757652465867,0.1739076203707331,0.0042004135791831,1
0.6577711800506274,0.1700295549697714,0.0050158784864971,0
0.662344706333818,0.1739474380460995,0.0176786637453533,1
0.8359845424678193,0.0770607153363875,0.0144321902464242,0
0.6403242311628157,0.2168191363081651,0.013229610300091,0
0.421401545753218,0.84163492125666,0.1348101966962901,1
0.8269194000107718,0.0755519923283199,0.1742940843406119,0
0.7329347767544567,0.1876109515159319,0.0022771472883483,1
0.8291909032153821,0.0779660602605804,0.1158267890992343,0
0.5533296116130231,0.0691845925892837,0.0060005908072286,0
0.8347518446706522,0.076284639258884,0.0092932227173137,1
0.63938169871277,0.2161246403552708,0.0119085571502424,0
0.741845074594711,0.172508905521604,0.0042773442308165,1
0.8360568032889872,0.0770106190283279,0.0074161148174589,1
0.8360455826645863,0.0770226569581689,0.001861721769528,1
0.8360265076030928,0.077006915049894,0.0102933211885477,1
0.836048948851908,0.0770240459500746,0.0008770094286206,1
0.8359663650562826,0.0770190455792138,0.018124861524827,0
0.8359995781045201,0.0770397878583495,0.0071083922109253,1
0.6845806252701501,0.1588328973211902,0.0080007878138927,0
0.8358458555501697,0.0770812724165931,0.0130474385170232,0
0.8359104863467441,0.0770790500295439,0.0065852637798183,0
0.8360119207913704,0.0770430288394445,0.0058775017847911,1
0.6843012311060888,0.1589453968487107,0.0088008665615332,0
0.8642026175472612,0.0835553636894737,0.0235100071391644,0
0.6845862239398597,0.1588578854415592,0.0086316192893467,0
0.6806994039604338,0.1604311579034612,0.0050774230078038,1
0.6845290045081529,0.1588903127733363,0.0067852834850701,0
0.8330775030968923,0.0760600855674573,0.0421272248344452,0
0.7185072978941132,0.5202194162733736,0.0207405036803623,1
0.6824644051660338,0.1598931650988838,0.0157400113241919,0
0.6356990897829482,0.2110270400610268,0.016632868467049,1
0.6841306771357314,0.1590866146994791,0.0066621944681351,0
0.8375693434588247,0.0817438404459442,0.0615137490460599,0
0.7236530762463846,0.1875521508586053,0.0125089239555894,1
0.6845963169545161,0.158877341840631,0.0088470249084932,0
0.6844728894012091,0.1588245467533842,0.0088931832554533,0
0.8145601066408144,0.0656715373056835,0.0081238768124861,0
0.5501620258164148,0.3189906029141606,0.0388807513355161,1
0.6845806179422295,0.1588764129636004,0.0082315797247729,1
0.6824004506202739,0.1863640997818449,0.0102779350582211,1
0.8072049873431357,0.0614342785978849,0.005354373353684,0
0.6714681962621856,0.6979050946278517,0.1655609167671893,1
0.8256146658049227,0.0751180712569515,0.1336747002781812,0
0.8478665104755749,0.0795220089934448,0.005354373353684,0
0.6769629417177385,0.1611353862382571,0.019078801722468,0
0.5515006463079657,0.3184975107876057,0.0255717486029393,1
0.8396826358593203,0.0803901289345627,0.1038256074444252,0
0.8281393062961168,0.0805515297940153,0.0741303759139361,0
0.6596831744492917,0.2282500766862431,0.0158631003668053,1
0.6656581569451177,0.1728056866995413,0.0068314418650451,1
0.6632109387623202,0.173675195632565,0.0155399916299451,1
0.6845177814867641,0.1587625109363111,0.0083238964260294,0
0.6485388505143534,0.1752841113493696,0.0248178282169321,1
0.6393547692141972,0.2162635395458497,0.0146689827921518,0
0.6452287660903754,0.1767226438738651,0.014109081509564,1
0.6845794952634177,0.158853731351992,0.0091085892414337,0
0.6777091057073168,0.1610256419741964,0.0202789194770948,0
0.6662158217536489,0.1733538756902248,0.0067545112134117,1
0.5491375828082081,0.3173738163358227,0.0700530513773663,1
0.8417743846609576,0.0842168016350102,0.1372135102533172,0
0.6631929855388593,0.1736631577953143,0.0154784471086383,1
0.5025508967523025,0.8929937303683357,0.0207405036803623,1
0.6846613950693906,0.1588597505429986,0.0209559100331771,0
0.6845817295949063,0.1588578854415592,0.0087547082145734,0
0.684583989608371,0.1588625270008081,0.0090316586631671,0
0.6485680239133947,0.1753021682441448,0.0229868787080574,1
0.6844998297889333,0.1589805794439754,0.0082623519634162,0
0.6845637778970821,0.1588324310458304,0.0074007287531623,0
0.6631929855388593,0.1736552869337809,0.0143091012038108,0
0.8230624225776916,0.0756144969640804,0.1362903424337165,0
0.4031238218344374,0.8612822117640393,0.0207405036803623,1
0.641502396725373,0.2173775110542921,0.014973012727407,0
0.7283477854975695,0.1619113602777484,0.0129089633440831,1
0.6844280229976234,0.1588018688154649,0.0080777183921593,0
0.5443755498105981,0.3143647968705818,0.0243870165677851,1
0.8355361663165832,0.0916454081455486,0.0342802983678392,0
0.7051105455916411,0.1678510600647326,0.0113549641810886,1
0.6706255273693448,0.1849987207384548,0.0070314615592919,1
0.6769763990706226,0.1611423167856339,0.0200173551441545,0
0.638580546130231,0.216655235263282,0.0162479074862755,1
0.3648442128507567,0.2894017417402902,0.1728370177986755,1
0.7283556399346488,0.1619155272534658,0.0126781713891829,1
0.7283466634351268,0.1619201572264665,0.0126473991285295,1
0.6843674135457263,0.1588375176860895,0.0096317175404806,0
0.6348912048257661,0.212313246565787,0.0120785738903522,0
0.6364059891204825,0.2099769621802506,0.0147397589916545,1
0.7031271880217591,0.1877197558818946,0.0055236207872775,1
0.8426004470296764,0.0800878842958631,0.138752123285985,0
0.6769360013300143,0.1611117545552962,0.0175248022073128,0
0.6597101039478644,0.2282611886214894,0.0159092587577853,1
0.6686762804976571,0.5095380685178595,0.0207405036803623,1
0.6414956643507298,0.2173830670219153,0.0166610250855468,1
0.6843842570151344,0.1589208607045856,0.0106010437950813,1
0.5442543670670208,0.3144208195441162,0.0288489943625218,1
0.6487666289653686,0.1762082540566203,0.0237100268334112,1
0.6769988451134001,0.161141405429236,0.0205097123123964,0
0.6845099228035965,0.158978269261498,0.0086162328068595,0
0.6770055737898355,0.1611525112605296,0.0199558106815412,0
0.6769842577537903,0.1611372301453469,0.0201558305518683,0
0.6843618148760165,0.1588268781301836,0.0099086679890743,0
0.6524705573059729,0.1697249026525022,0.0225560670589104,1
0.8402932622394571,0.0838656644812269,0.0572056325545899,0
0.6845290030699629,0.1587296428188702,0.0101086876246276,1
0.640189583669952,0.2169441455796861,0.0162103653282784,1
0.6769752787203103,0.1611432477538473,0.0197865636001083,1
0.6519375774223084,0.1758897118202934,0.03089534969597,1
0.6364059891204825,0.2099852961316853,0.0152130363605031,1
0.6842967367611421,0.1589481733065202,0.0070314616106487,0
0.5871627080303765,0.7634927368224256,0.1710891533935649,1
0.6597448879059622,0.2282482247155553,0.0160477339307254,1
0.5515275758065384,0.3185271426149301,0.0812387681248615,1
0.6406743146442613,0.21739140097335,0.011503440338741,0
0.7283376869356049,0.1619173792426549,0.0130935969080032,1
0.6787795559465045,0.160178822339268,0.0078007681269826,0
0.8341560295147304,0.0800464923370705,0.1105955047881637,0
0.833805946033285,0.0817518965989977,0.0325878240319046,0
0.7421906698263923,0.1598112045161961,0.0383268506437556,1
0.8310126837938278,0.0783613673569679,0.1145958986731001,0
0.6845817295949063,0.1587888978827596,0.0074161148688156,0
0.8502039909516885,0.0828008632862493,0.1838334851431525,0
0.1345821888296439,0.6182464088308772,0.0207405036803623,1
0.6512553636828782,0.1760374080522083,0.0320800817311242,1
0.6846378447018568,0.1586972323860409,0.010770291199328,0
0.7283477854975695,0.1619067303047198,0.0133090027325767,1
0.7421143695804384,0.1597945366133266,0.0407886314960242,1
0.6845817295949063,0.1587888978827596,0.0071853229505989,0
0.7985027198793558,0.059776933455898,0.0438196991703798,0
0.6524133321215059,0.1697429595472775,0.0235100071391644,0
0.5524128830721172,0.3185646453963864,0.0443582137318135,1
0.8281756611191899,0.0923140688489951,0.0253563427783658,1
0.6846109043141259,0.1589245628178812,0.0073237979914788,0
0.7239975494156299,0.1887582588301133,0.0192172767780212,1
0.8252538105240481,0.0740363243607234,0.1806023977745501,0
0.731886770434999,0.1916640298970229,0.0250486201718323,1
0.6845705065735175,0.1588560415344416,0.0088162526771866,0
0.843650697474013,0.0855049527284385,0.005354373353684,0
0.7050674583939247,0.1678149462751821,0.0139706063366239,1
0.732018051740541,0.1916663448835511,0.0231253538809975,1
0.684293372422921,0.1589847547278646,0.0085546883442462,0
0.7050506274573167,0.167890507434857,0.0122781320006892,1
0.6769517154090591,0.1611145419211092,0.0194019103419413,1
0.6367358754779986,0.2096408261390498,0.0146212857881391,1
0.7448106856250336,0.1817068099217359,0.0080469461608527,1
0.647080169117251,0.1774074168834188,0.0204173949435021,0
0.6769909864302257,0.161136763869987,0.021417492769108,0
0.6846053056444161,0.1589287381017981,0.008108490623466,0
0.6470667043679647,0.1774088058753247,0.0208943649836291,0
0.6770111724595451,0.1611386077771046,0.0224945230658449,0
0.7447097000053859,0.1827286449670851,0.0099086679303808,1
0.6845637778970821,0.158853731351992,0.0092624503979668,0
0.6845705065735175,0.1588551089837219,0.0089701138337199,0
0.7366734888063029,0.167522424579823,0.0105394992737746,1
0.6520351968546345,0.1746109133649634,0.0278796681519411,0
0.5441859212581461,0.3144861021636883,0.0245716501317052,1
0.6355173156675823,0.2107159058741301,0.0120004123482927,0
0.6844067069615716,0.1588963319643429,0.008354668840753,0
0.7051558769142363,0.1875498358720772,0.0125243100859161,1
0.669885414983573,0.177007572506072,0.0152014967627581,1
0.551621829051543,0.0684349830019893,0.0577133748553703,1
0.6414620024775138,0.2173691771028574,0.0125389269097264,0
0.5501530493168861,0.319039680628166,0.0269411142020137,1
0.5509126855891299,0.3193586857691946,0.027833509760961,1
0.8615116874023805,0.0849985262795879,0.025202481475099,0
0.6844740194079348,0.1588046452732744,0.0087239359832668,0
0.6769517186963496,0.1611335211368176,0.0153553580660249,0
0.6769674360626918,0.1611173286652649,0.0205250973275479,0
0.6769797634088369,0.1611289007718906,0.0202481479794561,0
0.6769517154090591,0.161125190859072,0.0193403658206346,1
0.6769460943446706,0.1611289007718906,0.019371137553047,0
0.6769797634088369,0.1611219490301642,0.0202943059595821,0
0.6769629417177385,0.1611210164794723,0.0181710197984201,0
0.5439475951957775,0.3138832796765761,0.0161246645823588,1
0.63155867937739,0.2121298996342229,0.0119008640850791,0
0.8480893520762643,0.0781157935880245,0.0501280126043179,0
0.6769730347324016,0.1611251917633613,0.0202635329946076,0
0.6591984434749825,0.1690322587814152,0.0389115235961694,1
0.8479897129315452,0.0792103192097858,0.0084315994190197,0
0.6769954758442398,0.1611191718941377,0.0222637305827035,1
0.5509930252598696,0.3214557857485541,0.042281086137712,1
0.0475830775030968,0.4044705537882949,0.0207405036803623,1
0.6739086876176482,0.1609140538030737,0.0150937937330846,0
0.8480610761027629,0.0786461106976545,0.0395115826789099,0
0.6844919711057655,0.1587541815628548,0.0085393022285929,0
0.6603306044999192,0.2281750711233305,0.0150937938504714,1
0.5442150948815977,0.3143698898409049,0.0250640063021589,1
0.6463138006947811,0.1761837150144191,0.0311876861721769,1
0.6597830379840577,0.2282547066685224,0.0157092390635385,1
0.5432804168686379,0.3142629374641592,0.0259410157307796,1
0.6656761101685786,0.1727904077885777,0.0070160754289653,1
0.6414956643507298,0.2173830670219153,0.0156844673937126,1
0.8477493671567835,0.0853463298527974,0.1155190664927008,1
0.8372132008402003,0.083591199680643,0.0558208808251889,0
0.5440905459506988,0.3144180415603047,0.0288951527535018,1
0.6845985769679808,0.1589264067249988,0.0084931438816329,0
0.6485635354392201,0.1753554130264661,0.0232484429236109,1
0.6355846394140141,0.2107242398255648,0.0161989795918367,1
0.8308773630634998,0.0774374099412373,0.0495125673912508,0
0.684626621680468,0.1588023350908248,0.0086623915206534,0
0.8479318145096139,0.0795395102914577,0.0116626867876221,0
0.8362172582179875,0.0775250090307531,0.0120165677851357,1
0.8624286368287822,0.0964382636156626,0.0193557519509613,0
0.8486400603220767,0.0790403066005173,0.0299721818763693,0
0.8477702375181775,0.0795003407197145,0.005354373353684,0
0.3737262347175095,0.8599029428015912,0.1315852637798183,1
0.5438347157142578,0.314040698759233,0.0229868787080574,1
0.8277293046803469,0.0756447769876266,0.1555230053420644,0
0.6591131665050897,0.1731654356031406,0.0041542551882031,0
0.7724022010376811,0.0083374702142354,0.0201558307279485,1
0.847805245866322,0.0792136527903597,0.005354373353684,0
0.8478894005493618,0.0790653084548215,0.005354373353684,0
0.8480166424301179,0.0790853099382648,0.005354373353684,0
0.8478819949372542,0.0791369804371602,0.005354373353684,0
0.8607522755426293,0.0905564384914103,0.0178171389182934,0
0.8482448699305218,0.0799764871450188,0.0116626867876221,0
0.4609387623202455,0.8503094535066907,0.2061449127298688,1
0.8474295793612323,0.0791055892200894,0.0067391250830851,0
0.8435409597673291,0.0833100677189114,0.0508973191206518,0
0.6355779070393709,0.2107436857122459,0.0162385219467762,1
0.6809855298827692,0.1590250350975197,0.0052312843110706,1
0.6363252006247644,0.2105881186187976,0.0156073828807759,1
0.8478658372381107,0.0791017000427532,0.005354373353684,0
0.8171219996050318,0.0709481323568442,0.0233715319662243,1
0.8480354930791189,0.0792414326284755,0.0073545702961522,0
0.6672952461828243,0.1656574730301664,0.0152476548896177,0
0.6867931006624657,0.1693439485650741,0.0198173358607616,1
0.8571390100716325,0.0850315842869457,0.0256640653848994,0
0.8479863467442237,0.0795045076954318,0.0082777381157529,1
0.8478631442882534,0.0792347654673277,0.0092009059353536,1
0.8478981526363979,0.0795792354599633,0.005354373353684,0
0.8478638175257176,0.0791339246549674,0.005354373353684,0
0.6364059891204825,0.2099769621802506,0.0152918133477757,1
0.6404534927559649,0.8921667245876292,0.0592058294970581,1
0.6844830080978348,0.1589879974610339,0.0075545899096955,0
0.4359131792966015,0.7754111207692349,0.0829927869821028,1
0.4349221737491248,0.7757350336816649,0.0207405036803623,1
0.6363992567458394,0.2099852961316853,0.0152130363605031,1
0.6745033793414189,0.1604904214450905,0.0192634351103077,0
0.6351470350622072,0.2112020530411561,0.0143452586100785,1
0.6845985709412735,0.158849096122768,0.0086008468526131,1
0.635106640814348,0.211163161267794,0.013793050392654,1
0.6848229860318239,0.1588282557619135,0.0089701138337199,0
0.835447523383779,0.0772754534850223,0.0534821890155338,1
0.6839904130985082,0.158560185806364,0.014586051549691,1
0.6364059891204825,0.2099602942773811,0.0153707441963516,1
0.8220720902676792,0.0758611819265485,0.1161345117057679,0
0.7264874059711652,0.1894976655213039,0.0022771472883483,1
0.7554231521875707,0.1651907701673152,0.0050004923561704,1
0.6848285847015336,0.158825479304104,0.0096163314248272,0
0.5528022323356089,0.0683622947993365,0.01270894397265,0
0.3838934669036462,0.9051810231481058,0.1143127938750892,1
0.7536592700310565,0.1606024669051843,0.0045850668373501,1
0.7349096066497887,0.1899023251631996,0.0022771472883483,1
0.8273671029245435,0.0791147565666676,0.0909012579700155,0
0.6845727665869823,0.1587861214249223,0.0072314812975588,0
0.6845099280084761,0.1589736423970056,0.0089547278501267,1
0.6888727311897452,0.1676660463428816,0.005354373353684,0
0.5534059127492863,0.0689303877412852,0.0455891035710131,0
0.6845794952634177,0.1590597614776707,0.0129858940544099,0
0.6554328019470027,0.2298765862079215,0.005354373353684,1
0.8412701298001831,0.0849182425474334,0.0764382954629378,0
0.3851369365002423,0.9042440092084608,0.1970917136456512,1
0.6511981384984111,0.1735918561182177,0.0211251569385293,1
0.8315761835514623,0.0850210279484617,0.0319723788188375,0
0.6412068454785371,0.8627903791753445,0.0457106545875286,1
0.6377995906716217,0.2173719550866689,0.016078044607469,0
0.5546940360137138,0.0679511508214637,0.0030002954137022,1
0.4035217051758496,0.8614316672931022,0.0207405036803623,1
0.6363992567458394,0.2098936226659032,0.0126098569705324,1
0.8379827112619163,0.0796839654496597,0.0079700155092193,0
0.6842978667678677,0.1589389113823442,0.0083392827250998,0
0.8359071201594226,0.0813865917277754,0.0839774993230102,0
0.5877396725372973,0.7596452292433913,0.0733995347234189,1
0.6597202025098292,0.2281727561460809,0.0172478520962063,1
0.6797804348216392,0.1606010779132786,0.0051235813987838,1
0.6846445755013397,0.1586662121885151,0.0089393417198001,1
0.6905051076282316,0.1921714749399469,0.0038773048423229,1
0.6843012311060888,0.158944464297991,0.00883163879284,0
0.6841441344886088,0.1590634704862,0.0089393416024131,0
0.4029353153444283,0.8614452794137788,0.0207405036803623,1
0.6481438843108741,0.1760753736457676,0.0200942862066418,1
0.6844818780911093,0.1588153060235579,0.0084623716503263,0
0.6848207517003285,0.1588273444055434,0.009123975357087,0
0.6842125769417043,0.1589652983287927,0.0050158784883312,0
0.8355604028652986,0.0809115564959957,0.1007483813790896,0
0.8688681531749878,0.0824602824709499,0.0502818739075847,0
0.8153805586973326,0.0695906242676054,0.0155399916299451,1
0.6844706550697137,0.1588088205571913,0.0094163119213341,0
0.6846008112994695,0.1587819673353829,0.0055543930405941,0
0.6409705391285614,0.2164302185745443,0.0153087380911351,1
0.8416545483923089,0.0849085196040929,0.0587442455872578,0
0.6848184916868705,0.1588227028462944,0.0090932031257803,0
0.6840734577040246,0.1590759751435732,0.0093239948605801,0
0.6408964830074864,0.2164052167202401,0.0118239334334457,0
0.6845346031778626,0.1588611281747285,0.007431500984469,0
0.3625639575591102,0.8449968372654306,0.1445203835454567,1
0.5515601156173116,0.0684349830019893,0.055528544348982,1
0.830668659449561,0.1000960349003662,0.0312030723025036,0
0.6848151289922981,0.1588264092549919,0.0088162526771866,1
0.6752809644351067,0.1832680368238422,0.02204832475813,1
0.403803791673399,0.8616011243056083,0.0207405036803623,1
0.8145984811762805,0.0701332571054575,0.0220175524974766,1
0.6845873503168727,0.158831502225304,0.0085546884616331,1
0.8419251898529649,0.0737399134880281,0.005354373353684,0
0.8343701190283836,0.0811596304503695,0.0318185175155707,0
0.553429471643238,0.3137286385777307,0.0384807119470224,1
0.6351403026875639,0.2111826071544751,0.0138719812412299,1
0.5448288630365703,0.3181822096249916,0.03534194136038,1
0.6842204356248789,0.1589829108207748,0.0059236601831078,0
0.6842215656316044,0.1589778029861659,0.0064467885738631,0
0.645527234475144,0.175836467037972,0.0262333522069865,0
0.84191037862875,0.0846023857880571,0.0584365229807242,0
0.8145715516777078,0.0701087182484646,0.0249409172595455,1
0.6754638606129154,0.1694049716094777,0.0061544521306713,1
0.8320211935153767,0.0814643752744995,0.0736687920041357,1
0.845513545537782,0.0810554560574354,0.1299820289997784,0
0.8302164682860249,0.075495691856396,0.0173709411388198,1
0.6843169227904615,0.1590092977672233,0.0076622929026858,0
0.7269721369454745,0.1872169408119991,0.0245408778710519,1
0.8292568804868854,0.0776177010906087,0.1367519263435169,1
0.6842922424161887,0.1589412427591435,0.0082931241947228,0
0.6648154880298378,0.2356696084681837,0.005354373353684,1
0.6507077967630743,0.1752929083907057,0.0197711774697816,1
0.8147679126048029,0.0684340570073669,0.0069545309076586,1
0.6468849302525986,0.1757461825640957,0.0226945422318505,1
0.4775441643776593,0.8521368112579462,0.0592058294970581,1
0.6842137069484366,0.1589921727449508,0.0073084118758254,0
0.8388451284537082,0.0836284246637181,0.0541284064892543,0
0.6845435918677627,0.1589171659951446,0.0048620171942353,0
0.6845379675160836,0.1589079040709686,0.0080161739295461,0
0.8327388646523401,0.0788136231214927,0.102594717018291,0
